Date,City,Zone,Product_Category,Temperature_C,Humidity_%,Rainfall_mm,Wind_Speed_kmph,AQI,Weather_Condition,Units_Sold,Avg_Price_INR,Competitor_Price_INR,Revenue_INR,Inventory_Units,Stockout,Potential_Lost_Units,Potential_Lost_Revenue_INR,Demand_Index,Micro_Climate_Score,Opportunity_Flag
2026-08-20,Noida,Sector 150,Cold Drinks,36.0,72.0,21.3,11.6,99,Rainy,642,72.33,70.87,46435.86,855,No,0,0.0,0.89,59.0,Normal
2026-08-20,Noida,Sector 150,Juices,29.7,64.9,0.0,19.6,99,Sunny,737,85.79,80.85,63227.23,965,No,0,0.0,1.13,61.1,Moderate Opportunity
2026-08-20,Noida,Sector 18,Cold Drinks,31.2,66.9,17.6,16.5,104,Rainy,609,66.65,54.7,40589.85,989,No,0,0.0,0.84,50.5,Normal
2026-08-20,Noida,Sector 62,Bottled Water,27.8,64.9,16.9,11.0,79,Rainy,458,30.67,21.2,14046.86,479,No,0,0.0,0.73,44.0,Normal
2026-08-20,Noida,Sector 62,Cold Drinks,34.3,51.1,0.0,17.9,117,Sunny,834,76.53,74.33,63826.02,1213,No,0,0.0,1.15,68.6,Moderate Opportunity
2026-08-20,Noida,Sector 62,Ice Cream,29.6,64.0,0.0,7.3,91,Sunny,858,92.24,95.51,79141.92,1357,No,0,0.0,1.15,61.0,Moderate Opportunity
2026-08-20,Noida,Sector 62,Juices,34.1,62.7,0.0,19.3,170,Sunny,714,79.67,78.46,56884.38,767,No,0,0.0,1.09,68.4,Moderate Opportunity
2026-08-21,Delhi,East Delhi,Ice Cream,33.9,66.6,0.0,12.6,160,Sunny,851,88.81,83.95,75577.31,927,No,0,0.0,1.14,68.7,Moderate Opportunity
2026-08-21,Delhi,East Delhi,Juices,27.8,57.7,41.8,8.7,102,Rainy,34,87.21,76.98,2965.14,457,No,0,0.0,0.05,22.4,Normal
2026-08-21,Delhi,North Delhi,Bottled Water,29.3,60.0,9.3,7.0,175,Light Rain,470,30.05,42.76,14123.5,800,No,0,0.0,0.75,49.7,Normal
2026-08-21,Delhi,North Delhi,Cold Drinks,29.9,82.0,0.0,10.8,116,Cloudy,829,72.71,70.31,60276.59,1226,No,0,0.0,1.15,63.5,Moderate Opportunity
2026-08-21,Delhi,North Delhi,Juices,30.8,63.1,0.0,20.2,158,Sunny,786,82.19,82.68,64601.34,816,No,0,0.0,1.2,61.5,Moderate Opportunity
2026-08-21,Delhi,South Delhi,Juices,31.0,62.5,0.0,11.2,156,Sunny,604,78.85,80.37,47625.4,1058,No,0,0.0,0.92,61.9,Normal
2026-08-21,Delhi,West Delhi,Cold Drinks,27.9,71.1,0.0,10.1,96,Sunny,825,73.23,73.37,60414.75,879,No,0,0.0,1.14,58.2,Moderate Opportunity
2026-08-21,Faridabad,NIT,Cold Drinks,30.5,71.3,0.0,12.1,174,Sunny,680,70.32,71.79,47817.6,641,Yes,39,2742.48,0.94,61.6,Normal
2026-08-21,Faridabad,Sector 15,Cold Drinks,31.5,78.0,18.3,14.3,89,Rainy,500,71.79,67.9,35895.0,638,No,0,0.0,0.69,52.7,Normal
2026-08-21,Faridabad,Sector 15,Energy Drinks,29.7,61.1,3.0,25.2,150,Light Rain,591,111.58,99.22,65943.78,590,Yes,1,111.58,1.05,56.5,Moderate Opportunity
2026-08-21,Faridabad,Sector 16,Bottled Water,28.7,68.5,0.0,15.5,45,Sunny,693,31.8,29.41,22037.4,1066,No,0,0.0,1.1,61.1,Moderate Opportunity
2026-08-21,Faridabad,Sector 16,Ice Cream,26.0,75.0,0.0,3.9,132,Sunny,762,79.15,74.64,60312.3,970,No,0,0.0,1.02,53.5,Normal
2026-08-21,Faridabad,Sector 37,Cold Drinks,32.9,66.4,0.0,3.9,164,Sunny,819,70.14,72.09,57444.66,1121,No,0,0.0,1.13,66.4,Moderate Opportunity
2026-08-21,Ghaziabad,Crossings Republik,Cold Drinks,29.8,76.0,7.2,8.9,130,Light Rain,677,75.82,64.59,51330.14,1172,No,0,0.0,0.94,56.4,Normal
2026-08-21,Ghaziabad,Crossings Republik,Energy Drinks,31.9,70.4,0.0,12.8,130,Sunny,663,120.92,110.22,80169.96,814,No,0,0.0,1.18,65.9,Moderate Opportunity
2026-08-21,Ghaziabad,Raj Nagar,Bottled Water,27.1,75.6,0.0,7.3,98,Sunny,566,28.55,26.3,16159.3,859,No,0,0.0,0.9,57.0,Normal
2026-08-21,Ghaziabad,Raj Nagar,Ice Cream,32.7,83.6,0.0,16.7,92,Cloudy,886,96.05,96.86,85100.3,891,No,0,0.0,1.19,70.8,Moderate Opportunity
2026-08-21,Ghaziabad,Vaishali,Bottled Water,30.9,60.6,0.0,11.9,152,Sunny,764,32.07,23.7,24501.48,832,No,0,0.0,1.21,61.4,Moderate Opportunity
2026-08-21,Ghaziabad,Vaishali,Ice Cream,36.3,60.8,0.0,12.4,154,Hot & Sunny,939,82.55,81.71,77514.45,1007,No,0,0.0,1.26,73.3,High Opportunity
2026-08-21,Ghaziabad,Vaishali,Juices,36.9,67.1,0.0,9.5,155,Hot & Sunny,803,84.6,69.7,67933.8,1045,No,0,0.0,1.23,75.5,Moderate Opportunity
2026-08-21,Gurugram,Cyber City,Energy Drinks,31.0,59.7,0.0,21.5,132,Sunny,705,130.85,120.85,92249.25,1203,No,0,0.0,1.25,62.3,High Opportunity
2026-08-21,Gurugram,DLF Phase 1,Energy Drinks,27.5,63.4,0.0,12.4,177,Sunny,535,108.26,103.96,57919.1,764,No,0,0.0,0.95,53.7,Normal
2026-08-21,Gurugram,DLF Phase 1,Juices,35.0,73.9,2.2,10.9,139,Light Rain,757,81.34,84.09,61574.38,1073,No,0,0.0,1.16,71.1,Moderate Opportunity
2026-08-21,Gurugram,Sector 57,Energy Drinks,30.9,76.7,0.0,13.3,154,Sunny,764,113.82,112.53,86958.48,1027,No,0,0.0,1.36,63.8,High Opportunity
2026-08-21,Gurugram,Sector 57,Juices,29.1,77.6,13.1,22.8,80,Rainy,503,86.95,81.02,43735.85,438,Yes,65,5651.75,0.77,51.8,Normal
2026-08-21,Gurugram,Sohna Road,Bottled Water,30.9,61.1,47.8,11.9,117,Rainy,85,25.17,13.97,2139.45,529,No,0,0.0,0.13,24.5,Normal
2026-08-21,Gurugram,Sohna Road,Cold Drinks,31.3,61.7,0.0,21.0,152,Sunny,756,72.73,60.4,54983.88,804,No,0,0.0,1.04,62.5,Normal
2026-08-21,Noida,Sector 137,Bottled Water,28.0,59.2,0.0,19.4,123,Sunny,660,29.7,22.73,19602.0,776,No,0,0.0,1.05,55.8,Moderate Opportunity
2026-08-21,Noida,Sector 137,Cold Drinks,30.3,72.9,14.9,10.3,114,Rainy,371,75.06,72.16,27847.26,626,No,0,0.0,0.51,51.3,Normal
2026-08-21,Noida,Sector 137,Ice Cream,31.2,76.4,14.8,6.2,147,Rainy,559,100.44,104.55,56145.96,554,Yes,5,502.2,0.75,52.8,Normal
2026-08-21,Noida,Sector 150,Cold Drinks,33.8,57.0,0.0,11.8,129,Sunny,981,64.41,56.99,63186.21,901,Yes,80,5152.8,1.36,68.1,Moderate Opportunity
2026-08-21,Noida,Sector 18,Cold Drinks,33.4,67.0,20.8,11.3,95,Rainy,641,71.26,67.67,45677.66,700,No,0,0.0,0.89,53.0,Normal
2026-08-21,Noida,Sector 18,Energy Drinks,27.6,68.0,8.3,18.3,139,Light Rain,404,117.38,118.67,47421.52,826,No,0,0.0,0.72,49.1,Normal
2026-08-21,Noida,Sector 62,Energy Drinks,29.9,65.0,17.1,10.7,104,Rainy,431,117.51,108.86,50646.81,416,Yes,15,1762.65,0.77,47.8,Normal
2026-08-22,Delhi,East Delhi,Cold Drinks,26.4,73.9,8.4,5.9,115,Light Rain,615,67.47,59.53,41494.05,946,No,0,0.0,0.85,48.1,Normal
2026-08-22,Delhi,East Delhi,Energy Drinks,35.8,64.7,0.0,15.8,98,Hot & Sunny,847,114.51,104.78,96989.97,1056,No,0,0.0,1.51,74.5,High Opportunity
2026-08-22,Delhi,East Delhi,Juices,29.9,63.6,0.0,9.4,95,Sunny,764,80.15,79.77,61234.6,1073,No,0,0.0,1.17,61.6,Moderate Opportunity
2026-08-22,Delhi,South Delhi,Cold Drinks,36.6,69.1,10.9,8.9,109,Rainy,830,73.15,71.66,60714.5,1231,No,0,0.0,1.15,67.9,Moderate Opportunity
2026-08-22,Delhi,West Delhi,Bottled Water,31.0,67.5,16.2,9.0,83,Rainy,586,30.33,23.92,17773.38,778,No,0,0.0,0.93,52.0,Normal
2026-08-22,Delhi,West Delhi,Energy Drinks,26.0,82.9,0.0,12.0,122,Cloudy,716,118.24,114.03,84659.84,1198,No,0,0.0,1.27,55.1,Moderate Opportunity
2026-08-22,Delhi,West Delhi,Ice Cream,28.9,60.2,0.0,18.4,125,Sunny,886,93.23,92.4,82601.78,1243,No,0,0.0,1.19,57.9,Moderate Opportunity
2026-08-22,Faridabad,NIT,Cold Drinks,28.5,68.8,0.0,14.5,133,Sunny,782,70.55,61.81,55170.1,1204,No,0,0.0,1.08,58.1,Moderate Opportunity
2026-08-22,Faridabad,Sector 15,Cold Drinks,33.0,67.8,5.9,7.0,156,Light Rain,782,59.68,52.14,46669.76,1023,No,0,0.0,1.08,62.4,Moderate Opportunity
2026-08-22,Faridabad,Sector 15,Juices,29.2,62.4,0.0,12.7,184,Sunny,815,86.57,92.35,70554.55,830,No,0,0.0,1.24,57.0,Moderate Opportunity
2026-08-22,Faridabad,Sector 16,Bottled Water,34.0,51.9,0.0,12.1,151,Sunny,861,30.53,29.0,26286.33,1074,No,0,0.0,1.37,67.0,High Opportunity
2026-08-22,Faridabad,Sector 37,Bottled Water,34.4,64.8,3.9,9.2,124,Light Rain,712,29.67,31.8,21125.04,1027,No,0,0.0,1.13,67.6,Moderate Opportunity
2026-08-22,Faridabad,Sector 37,Ice Cream,27.5,66.1,0.0,9.7,103,Sunny,809,90.15,81.64,72931.35,817,No,0,0.0,1.08,56.3,Moderate Opportunity
2026-08-22,Ghaziabad,Crossings Republik,Cold Drinks,31.7,67.6,3.8,13.5,102,Light Rain,904,65.29,72.94,59022.16,1137,No,0,0.0,1.25,62.7,High Opportunity
2026-08-22,Ghaziabad,Indirapuram,Cold Drinks,28.0,82.9,10.1,14.1,152,Rainy,673,59.93,55.39,40332.89,663,Yes,10,599.3,0.93,50.3,Normal
2026-08-22,Ghaziabad,Indirapuram,Ice Cream,32.5,68.8,13.2,19.7,141,Rainy,665,95.94,90.13,63800.1,661,Yes,4,383.76,0.89,56.1,Normal
2026-08-22,Ghaziabad,Raj Nagar,Cold Drinks,27.7,64.7,0.0,8.3,110,Sunny,719,65.08,60.66,46792.52,958,No,0,0.0,0.99,56.3,Normal
2026-08-22,Ghaziabad,Vaishali,Cold Drinks,28.6,77.8,32.3,16.3,46,Rainy,264,65.31,66.72,17241.84,635,No,0,0.0,0.36,36.3,Normal
2026-08-22,Ghaziabad,Vaishali,Ice Cream,37.5,60.6,0.0,19.8,127,Hot & Sunny,1167,99.03,96.5,115568.01,1166,Yes,1,99.03,1.56,76.8,Moderate Opportunity
2026-08-22,Gurugram,Cyber City,Cold Drinks,31.4,74.6,13.0,26.6,112,Rainy,608,68.39,76.53,41581.12,1088,No,0,0.0,0.84,55.5,Normal
2026-08-22,Gurugram,DLF Phase 1,Cold Drinks,30.2,71.4,24.0,17.5,89,Rainy,449,70.44,69.14,31627.56,733,No,0,0.0,0.62,44.3,Normal
2026-08-22,Gurugram,Sector 57,Cold Drinks,26.3,87.3,0.0,18.8,114,Cloudy,802,70.01,67.79,56148.02,958,No,0,0.0,1.11,56.6,Moderate Opportunity
2026-08-22,Gurugram,Sector 57,Ice Cream,32.2,73.8,8.7,16.0,131,Light Rain,699,96.28,99.86,67299.72,1193,No,0,0.0,0.94,60.1,Normal
2026-08-22,Gurugram,Sector 57,Juices,32.1,78.5,21.3,15.2,89,Rainy,507,84.23,83.57,42704.61,577,No,0,0.0,0.77,51.7,Normal
2026-08-22,Gurugram,Sohna Road,Bottled Water,25.9,74.5,8.1,7.4,120,Light Rain,414,31.37,30.96,12987.18,898,No,0,0.0,0.66,47.1,Normal
2026-08-22,Noida,Sector 137,Ice Cream,33.1,56.6,0.0,10.0,108,Sunny,917,80.37,82.85,73699.29,1320,No,0,0.0,1.23,67.0,Moderate Opportunity
2026-08-22,Noida,Sector 150,Bottled Water,32.5,56.0,9.0,4.7,146,Light Rain,655,29.74,38.52,19479.7,957,No,0,0.0,1.04,57.4,Normal
2026-08-22,Noida,Sector 150,Juices,33.6,69.9,0.0,3.8,114,Sunny,862,89.1,102.0,76804.2,804,Yes,58,5167.8,1.32,70.0,Moderate Opportunity
2026-08-22,Noida,Sector 18,Bottled Water,26.8,69.0,0.0,7.0,94,Sunny,828,26.34,23.95,21809.52,1223,No,0,0.0,1.31,55.6,Moderate Opportunity
2026-08-22,Noida,Sector 18,Cold Drinks,33.9,64.8,0.0,19.9,183,Sunny,841,78.69,75.38,66178.29,1247,No,0,0.0,1.16,67.8,Moderate Opportunity
2026-08-22,Noida,Sector 62,Bottled Water,33.5,70.8,0.0,13.1,121,Sunny,782,28.74,33.63,22474.68,865,No,0,0.0,1.24,69.6,Moderate Opportunity
2026-08-22,Noida,Sector 62,Cold Drinks,24.9,80.8,0.0,4.9,123,Cloudy,806,71.36,63.56,57516.16,1231,No,0,0.0,1.11,52.2,Moderate Opportunity
2026-08-23,Delhi,East Delhi,Cold Drinks,30.3,54.5,0.0,15.4,133,Sunny,817,72.56,69.73,59281.52,1025,No,0,0.0,1.13,59.9,Moderate Opportunity
2026-08-23,Delhi,North Delhi,Bottled Water,36.0,53.1,0.0,17.8,171,Hot & Sunny,982,29.44,32.29,28910.08,1195,No,0,0.0,1.56,71.1,High Opportunity
2026-08-23,Delhi,North Delhi,Juices,30.2,59.2,7.7,8.8,110,Light Rain,637,77.54,63.76,49392.98,840,No,0,0.0,0.97,55.0,Normal
2026-08-23,Delhi,South Delhi,Juices,33.3,65.0,0.0,17.4,127,Sunny,880,74.03,70.37,65146.4,1066,No,0,0.0,1.34,68.1,High Opportunity
2026-08-23,Delhi,West Delhi,Cold Drinks,25.7,79.3,0.0,8.2,157,Sunny,652,72.6,77.54,47335.2,577,Yes,75,5445.0,0.9,52.7,Normal
2026-08-23,Faridabad,NIT,Cold Drinks,30.7,84.8,0.0,15.1,127,Cloudy,993,68.53,58.83,68050.29,1409,No,0,0.0,1.37,65.4,High Opportunity
2026-08-23,Faridabad,NIT,Ice Cream,32.7,72.7,32.4,12.7,155,Rainy,311,87.45,87.33,27196.95,571,No,0,0.0,0.42,41.2,Normal
2026-08-23,Faridabad,Sector 15,Cold Drinks,31.2,65.2,0.0,15.1,92,Sunny,758,68.41,64.09,51854.78,1048,No,0,0.0,1.05,64.6,Moderate Opportunity
2026-08-23,Faridabad,Sector 16,Cold Drinks,32.3,66.9,0.0,22.1,114,Sunny,962,73.4,69.85,70610.8,1221,No,0,0.0,1.33,66.6,High Opportunity
2026-08-23,Faridabad,Sector 16,Ice Cream,30.5,77.8,5.3,17.2,159,Light Rain,828,87.45,84.27,72408.6,1110,No,0,0.0,1.11,58.8,Moderate Opportunity
2026-08-23,Faridabad,Sector 16,Juices,29.5,74.3,13.3,16.2,111,Rainy,516,80.45,75.06,41512.2,475,Yes,41,3298.45,0.79,51.1,Normal
2026-08-23,Faridabad,Sector 37,Bottled Water,29.3,72.1,7.0,20.2,160,Light Rain,505,32.13,33.29,16225.65,576,No,0,0.0,0.8,53.8,Normal
2026-08-23,Faridabad,Sector 37,Ice Cream,31.8,61.4,0.0,11.7,133,Sunny,908,101.4,98.25,92071.2,1343,No,0,0.0,1.22,64.2,Moderate Opportunity
2026-08-23,Ghaziabad,Crossings Republik,Bottled Water,33.5,54.2,0.0,13.6,152,Sunny,912,28.0,21.51,25536.0,992,No,0,0.0,1.45,66.3,High Opportunity
2026-08-23,Ghaziabad,Crossings Republik,Cold Drinks,27.9,81.9,7.7,2.0,104,Light Rain,754,65.91,63.8,49696.14,1110,No,0,0.0,1.04,53.3,Normal
2026-08-23,Ghaziabad,Crossings Republik,Energy Drinks,33.8,69.8,0.0,25.3,94,Sunny,845,114.07,107.99,96389.15,1157,No,0,0.0,1.5,71.0,High Opportunity
2026-08-23,Ghaziabad,Crossings Republik,Juices,29.4,66.4,0.0,12.5,116,Sunny,787,84.48,81.71,66485.76,1247,No,0,0.0,1.2,60.1,Moderate Opportunity
2026-08-23,Ghaziabad,Indirapuram,Cold Drinks,31.6,67.4,0.0,11.3,178,Sunny,894,69.07,63.43,61748.58,1344,No,0,0.0,1.23,63.2,Moderate Opportunity
2026-08-23,Ghaziabad,Raj Nagar,Cold Drinks,30.7,65.8,2.9,9.2,172,Light Rain,835,75.34,75.53,62908.9,1244,No,0,0.0,1.15,58.9,Moderate Opportunity
2026-08-23,Gurugram,Cyber City,Bottled Water,28.5,75.1,0.0,25.9,148,Sunny,660,30.93,33.89,20413.8,1076,No,0,0.0,1.05,58.6,Moderate Opportunity
2026-08-23,Gurugram,Cyber City,Ice Cream,31.1,66.9,0.0,15.4,183,Sunny,866,87.11,87.7,75437.26,798,Yes,68,5923.48,1.16,62.0,Moderate Opportunity
2026-08-23,Gurugram,DLF Phase 1,Bottled Water,31.4,60.1,0.0,19.2,56,Sunny,780,32.58,30.17,25412.4,887,No,0,0.0,1.24,65.5,Moderate Opportunity
2026-08-23,Gurugram,Sohna Road,Energy Drinks,30.9,83.9,0.0,6.4,176,Cloudy,715,117.55,116.83,84048.25,1145,No,0,0.0,1.27,64.4,High Opportunity
2026-08-23,Gurugram,Sohna Road,Ice Cream,33.9,71.2,1.8,15.8,105,Light Rain,1002,75.59,60.16,75741.18,1334,No,0,0.0,1.34,69.6,High Opportunity
2026-08-23,Noida,Sector 137,Bottled Water,28.1,77.9,11.8,15.2,153,Rainy,474,28.93,29.64,13712.82,770,No,0,0.0,0.75,48.6,Normal
2026-08-23,Noida,Sector 150,Bottled Water,27.9,75.3,9.4,27.2,184,Light Rain,610,28.09,21.84,17134.9,727,No,0,0.0,0.97,48.7,Normal
2026-08-23,Noida,Sector 150,Energy Drinks,30.1,79.0,25.6,10.4,54,Rainy,398,122.63,116.62,48806.74,645,No,0,0.0,0.71,45.0,Normal
2026-08-23,Noida,Sector 150,Ice Cream,32.3,78.4,0.0,20.2,142,Sunny,984,87.02,83.92,85627.68,1417,No,0,0.0,1.32,67.6,High Opportunity
2026-08-23,Noida,Sector 18,Bottled Water,29.3,76.9,0.0,15.7,82,Sunny,753,30.58,39.59,23026.74,921,No,0,0.0,1.2,62.6,Moderate Opportunity
2026-08-23,Noida,Sector 18,Cold Drinks,34.6,70.3,0.0,12.5,119,Sunny,978,71.85,75.26,70269.3,1287,No,0,0.0,1.35,72.0,High Opportunity
2026-08-23,Noida,Sector 18,Juices,31.8,59.5,9.1,20.3,150,Light Rain,628,69.92,60.93,43909.76,870,No,0,0.0,0.96,56.0,Normal
2026-08-24,Delhi,East Delhi,Juices,30.6,73.5,0.0,16.7,131,Sunny,806,66.82,64.06,53856.92,1013,No,0,0.0,1.23,63.5,Moderate Opportunity
2026-08-24,Delhi,North Delhi,Cold Drinks,29.8,66.6,0.0,10.6,166,Sunny,707,68.69,67.51,48563.83,843,No,0,0.0,0.98,59.7,Normal
2026-08-24,Delhi,North Delhi,Energy Drinks,30.9,57.3,19.5,17.2,54,Rainy,339,120.86,116.55,40971.54,478,No,0,0.0,0.6,48.4,Normal
2026-08-24,Delhi,North Delhi,Ice Cream,33.7,63.5,0.0,16.0,164,Sunny,851,97.45,104.31,82929.95,973,No,0,0.0,1.14,67.8,Moderate Opportunity
2026-08-24,Delhi,West Delhi,Cold Drinks,33.8,60.3,0.0,18.7,121,Sunny,806,84.4,85.29,68026.4,883,No,0,0.0,1.11,68.9,Moderate Opportunity
2026-08-24,Delhi,West Delhi,Energy Drinks,28.7,79.4,0.0,8.0,144,Sunny,653,122.01,119.63,79672.53,953,No,0,0.0,1.16,59.7,Moderate Opportunity
2026-08-24,Delhi,West Delhi,Ice Cream,33.6,71.2,27.2,6.2,100,Rainy,381,99.82,95.49,38031.42,639,No,0,0.0,0.51,48.8,Normal
2026-08-24,Faridabad,NIT,Cold Drinks,34.9,70.6,0.0,16.2,143,Sunny,965,65.75,76.19,63448.75,1039,No,0,0.0,1.33,72.2,High Opportunity
2026-08-24,Faridabad,Sector 16,Cold Drinks,31.8,70.0,0.0,13.8,141,Sunny,710,82.48,77.77,58560.8,994,No,0,0.0,0.98,65.2,Normal
2026-08-24,Faridabad,Sector 37,Energy Drinks,32.3,60.6,0.0,8.8,165,Sunny,589,116.36,130.48,68536.04,586,Yes,3,349.08,1.05,64.3,Moderate Opportunity
2026-08-24,Faridabad,Sector 37,Ice Cream,35.1,73.3,0.0,10.3,147,Hot & Sunny,973,94.38,105.24,91831.74,1338,No,0,0.0,1.3,72.9,High Opportunity
2026-08-24,Ghaziabad,Indirapuram,Bottled Water,24.8,72.1,0.0,8.1,128,Sunny,567,33.23,24.15,18841.41,1064,No,0,0.0,0.9,50.5,Normal
2026-08-24,Ghaziabad,Indirapuram,Juices,33.3,70.9,8.0,11.0,100,Light Rain,657,80.07,74.04,52605.99,1009,No,0,0.0,1.0,63.5,Normal
2026-08-24,Ghaziabad,Raj Nagar,Cold Drinks,29.1,67.9,0.0,19.7,98,Sunny,830,64.08,61.48,53186.4,1236,No,0,0.0,1.15,60.3,Moderate Opportunity
2026-08-24,Ghaziabad,Vaishali,Bottled Water,28.5,70.5,0.0,17.7,173,Sunny,528,35.43,34.95,18707.04,574,No,0,0.0,0.84,57.1,Normal
2026-08-24,Ghaziabad,Vaishali,Juices,31.3,64.2,0.0,20.6,102,Sunny,741,80.08,86.14,59339.28,892,No,0,0.0,1.13,64.4,Moderate Opportunity
2026-08-24,Gurugram,Cyber City,Bottled Water,27.3,62.7,7.6,13.8,138,Light Rain,491,32.37,27.98,15893.67,820,No,0,0.0,0.78,48.2,Normal
2026-08-24,Gurugram,Cyber City,Cold Drinks,27.8,70.7,10.8,12.6,105,Rainy,473,74.41,75.05,35195.93,867,No,0,0.0,0.65,48.9,Normal
2026-08-24,Gurugram,Cyber City,Ice Cream,26.1,57.1,0.0,7.7,167,Sunny,611,96.69,102.06,59077.59,742,No,0,0.0,0.82,50.0,Normal
2026-08-24,Gurugram,Cyber City,Juices,29.3,56.9,0.0,20.9,204,Sunny,639,71.45,71.25,45656.55,651,No,0,0.0,0.98,55.9,Normal
2026-08-24,Gurugram,DLF Phase 1,Bottled Water,28.0,77.6,15.2,15.4,155,Rainy,446,30.82,22.34,13745.72,616,No,0,0.0,0.71,45.5,Normal
2026-08-24,Gurugram,DLF Phase 1,Cold Drinks,28.1,68.7,4.5,13.4,151,Light Rain,630,72.31,68.91,45555.3,694,No,0,0.0,0.87,53.0,Normal
2026-08-24,Gurugram,DLF Phase 1,Juices,28.1,73.0,18.5,8.2,97,Rainy,412,89.01,86.9,36672.12,801,No,0,0.0,0.63,44.0,Normal
2026-08-24,Gurugram,Sohna Road,Bottled Water,31.5,72.0,0.0,13.4,144,Sunny,755,27.68,32.96,20898.4,1202,No,0,0.0,1.2,64.7,Moderate Opportunity
2026-08-24,Gurugram,Sohna Road,Cold Drinks,29.5,79.9,0.0,20.9,101,Sunny,817,65.7,56.58,53676.9,1022,No,0,0.0,1.13,62.9,Moderate Opportunity
2026-08-24,Gurugram,Sohna Road,Ice Cream,34.3,74.8,0.0,10.9,182,Sunny,839,87.48,79.61,73395.72,1034,No,0,0.0,1.12,70.1,Moderate Opportunity
2026-08-24,Noida,Sector 137,Ice Cream,33.0,63.9,0.0,15.0,101,Sunny,926,103.08,99.49,95452.08,939,No,0,0.0,1.24,68.1,Moderate Opportunity
2026-08-24,Noida,Sector 18,Bottled Water,30.5,64.3,0.0,14.2,160,Sunny,634,35.37,34.82,22424.58,852,No,0,0.0,1.01,60.9,Normal
2026-08-24,Noida,Sector 18,Ice Cream,28.8,67.6,0.0,17.9,144,Sunny,718,93.94,93.17,67448.92,1113,No,0,0.0,0.96,58.2,Normal
2026-08-24,Noida,Sector 62,Bottled Water,30.3,74.6,0.0,7.3,141,Sunny,566,28.07,31.69,15887.62,1002,No,0,0.0,0.9,62.7,Normal
2026-08-24,Noida,Sector 62,Cold Drinks,27.0,78.1,1.9,21.0,88,Light Rain,765,68.46,67.2,52371.9,856,No,0,0.0,1.06,55.9,Moderate Opportunity
2026-08-25,Delhi,East Delhi,Cold Drinks,31.2,54.1,0.0,13.9,105,Sunny,813,70.55,74.67,57357.15,931,No,0,0.0,1.12,62.5,Moderate Opportunity
2026-08-25,Delhi,North Delhi,Bottled Water,31.4,52.6,0.0,12.9,114,Sunny,763,31.27,26.59,23859.01,1154,No,0,0.0,1.21,62.5,Moderate Opportunity
2026-08-25,Delhi,North Delhi,Cold Drinks,29.6,63.3,0.0,12.5,120,Sunny,809,64.34,78.48,52051.06,1278,No,0,0.0,1.12,59.9,Moderate Opportunity
2026-08-25,Delhi,North Delhi,Energy Drinks,35.4,62.9,19.5,3.9,92,Rainy,338,108.47,102.63,36662.86,780,No,0,0.0,0.6,58.0,Normal
2026-08-25,Delhi,South Delhi,Cold Drinks,28.6,73.8,0.0,18.3,110,Sunny,706,75.06,77.77,52992.36,953,No,0,0.0,0.98,59.7,Normal
2026-08-25,Delhi,West Delhi,Juices,28.8,57.5,9.1,19.6,85,Light Rain,596,87.57,90.83,52191.72,1088,No,0,0.0,0.91,51.2,Normal
2026-08-25,Faridabad,NIT,Cold Drinks,30.4,72.0,16.2,6.9,106,Rainy,469,71.86,79.33,33702.34,571,No,0,0.0,0.65,50.4,Normal
2026-08-25,Faridabad,NIT,Juices,31.3,77.6,0.0,13.5,124,Sunny,675,72.43,71.37,48890.25,751,No,0,0.0,1.03,65.7,Normal
2026-08-25,Faridabad,Sector 15,Bottled Water,31.7,66.8,0.0,17.2,148,Sunny,664,32.41,32.73,21520.24,917,No,0,0.0,1.05,64.2,Moderate Opportunity
2026-08-25,Faridabad,Sector 16,Juices,25.7,73.6,25.4,11.8,63,Rainy,310,80.34,77.1,24905.4,660,No,0,0.0,0.47,34.5,Normal
2026-08-25,Faridabad,Sector 37,Energy Drinks,33.0,77.8,0.0,13.5,154,Sunny,748,104.29,99.81,78008.92,835,No,0,0.0,1.33,68.7,High Opportunity
2026-08-25,Faridabad,Sector 37,Ice Cream,31.5,57.4,37.2,13.8,113,Rainy,168,88.73,82.46,14906.64,256,No,0,0.0,0.23,33.7,Normal
2026-08-25,Faridabad,Sector 37,Juices,27.9,57.2,23.6,14.7,92,Rainy,309,74.26,72.86,22946.34,547,No,0,0.0,0.47,37.3,Normal
2026-08-25,Ghaziabad,Crossings Republik,Bottled Water,30.0,74.8,6.8,13.1,155,Light Rain,517,31.12,28.04,16089.04,952,No,0,0.0,0.82,56.2,Normal
2026-08-25,Ghaziabad,Crossings Republik,Cold Drinks,31.5,59.3,11.6,6.7,143,Rainy,664,66.34,61.33,44049.76,675,No,0,0.0,0.92,53.7,Normal
2026-08-25,Ghaziabad,Crossings Republik,Ice Cream,31.6,75.7,0.0,22.9,114,Sunny,1049,100.47,100.17,105393.03,1070,No,0,0.0,1.4,66.5,High Opportunity
2026-08-25,Ghaziabad,Indirapuram,Bottled Water,29.7,72.4,7.7,15.8,120,Light Rain,588,30.18,32.79,17745.84,609,No,0,0.0,0.93,55.4,Normal
2026-08-25,Ghaziabad,Indirapuram,Ice Cream,29.3,69.5,22.3,16.5,128,Rainy,391,87.08,80.71,34048.28,455,No,0,0.0,0.52,42.2,Normal
